month,category,total_visits,record_count,unique_stores,mean_daily_visits,data_type
2024-03-01,Specialized Freight Trucking,65552,1674,54,39.16,derived
2024-04-01,Specialized Freight Trucking,63204,1620,54,39.01,derived
2024-05-01,Specialized Freight Trucking,68290,1674,54,40.79,derived
2024-06-01,Specialized Freight Trucking,65826,1620,54,40.63,derived
2024-07-01,Specialized Freight Trucking,70081,1736,56,40.37,derived
2024-08-01,Specialized Freight Trucking,70824,1736,56,40.8,derived
2024-09-01,Specialized Freight Trucking,61282,1680,56,36.48,derived
2024-10-01,Specialized Freight Trucking,63936,1736,56,36.83,derived
2024-11-01,Specialized Freight Trucking,69670,1680,56,41.47,derived
2024-12-01,Specialized Freight Trucking,77994,1736,56,44.93,derived
2020-01-01,Specialty Food Stores,3556653,18538,598,191.86,derived
2020-02-01,Specialty Food Stores,3845957,17313,597,222.14,derived
2020-03-01,Specialty Food Stores,1722824,18507,597,93.09,derived
2020-04-01,Specialty Food Stores,3261,17850,595,0.18,derived
2020-05-01,Specialty Food Stores,251298,18445,595,13.62,derived
2020-06-01,Specialty Food Stores,1035802,17880,596,57.93,derived
2020-07-01,Specialty Food Stores,1317205,18507,597,71.17,derived
2020-08-01,Specialty Food Stores,1576846,18383,593,85.78,derived
2020-09-01,Specialty Food Stores,1776693,17790,593,99.87,derived
2020-10-01,Specialty Food Stores,2156894,18383,593,117.33,derived
2020-11-01,Specialty Food Stores,2688020,17880,596,150.34,derived
2020-12-01,Specialty Food Stores,3810737,18476,596,206.25,derived
2021-01-01,Specialty Food Stores,1589523,18445,595,86.18,derived
2021-02-01,Specialty Food Stores,1963873,16044,573,122.41,derived
2021-03-01,Specialty Food Stores,2639533,17794,574,148.34,derived
2021-04-01,Specialty Food Stores,2441988,16980,566,143.82,derived
2021-05-01,Specialty Food Stores,2567962,17577,567,146.1,derived
2021-06-01,Specialty Food Stores,2500445,17040,568,146.74,derived
2021-07-01,Specialty Food Stores,2987289,17670,570,169.06,derived
2021-08-01,Specialty Food Stores,2862588,17670,570,162.0,derived
2021-09-01,Specialty Food Stores,2517714,17100,570,147.23,derived
2021-10-01,Specialty Food Stores,2721785,17484,564,155.67,derived
2021-11-01,Specialty Food Stores,3816186,16920,564,225.54,derived
2021-12-01,Specialty Food Stores,4694863,17577,567,267.1,derived
2022-01-01,Specialty Food Stores,2003931,17639,569,113.61,derived
2022-02-01,Specialty Food Stores,2553259,15988,571,159.7,derived
2022-03-01,Specialty Food Stores,2796493,17794,574,157.16,derived
2022-04-01,Specialty Food Stores,3280013,17160,572,191.14,derived
2022-05-01,Specialty Food Stores,2951795,17794,574,165.89,derived
2022-06-01,Specialty Food Stores,2892964,17280,576,167.42,derived
2022-07-01,Specialty Food Stores,3149525,17856,576,176.38,derived
2022-08-01,Specialty Food Stores,3011888,17825,575,168.97,derived
2022-09-01,Specialty Food Stores,2761069,17220,574,160.34,derived
2022-10-01,Specialty Food Stores,3000615,17949,579,167.17,derived
2022-11-01,Specialty Food Stores,3361761,17430,581,192.87,derived
2022-12-01,Specialty Food Stores,5090786,17980,580,283.14,derived
2023-01-01,Specialty Food Stores,2526309,17918,578,140.99,derived
2023-02-01,Specialty Food Stores,2757235,16212,579,170.07,derived
2023-03-01,Specialty Food Stores,3056031,18011,581,169.68,derived
2023-04-01,Specialty Food Stores,3465572,17520,584,197.81,derived
2023-05-01,Specialty Food Stores,3157124,18104,584,174.39,derived
2023-06-01,Specialty Food Stores,3100179,17520,584,176.95,derived
2023-07-01,Specialty Food Stores,3224475,18166,586,177.5,derived
2023-08-01,Specialty Food Stores,3188842,18166,586,175.54,derived
2023-09-01,Specialty Food Stores,2756540,17550,585,157.07,derived
2023-10-01,Specialty Food Stores,3001155,18104,584,165.77,derived
2023-11-01,Specialty Food Stores,3585274,17550,585,204.29,derived
2023-12-01,Specialty Food Stores,5637904,18166,586,310.35,derived
2024-01-01,Specialty Food Stores,2473537,18228,588,135.7,derived
2024-02-01,Specialty Food Stores,3029440,16965,585,178.57,derived
2024-03-01,Specialty Food Stores,3740317,18166,586,205.9,derived
2024-04-01,Specialty Food Stores,2796810,17670,589,158.28,derived
2024-05-01,Specialty Food Stores,3439628,18166,586,189.34,derived
2024-06-01,Specialty Food Stores,3152410,17520,584,179.93,derived
2024-07-01,Specialty Food Stores,3439478,18166,586,189.34,derived
2024-08-01,Specialty Food Stores,3319832,18166,586,182.75,derived
2024-09-01,Specialty Food Stores,2877594,18000,600,159.87,derived
2024-10-01,Specialty Food Stores,3037623,18662,602,162.77,derived
2024-11-01,Specialty Food Stores,3763961,17940,598,209.81,derived
2024-12-01,Specialty Food Stores,5376479,18600,600,289.06,derived
2020-01-01,Spectator Sports,23300,248,8,93.95,derived
2020-02-01,Spectator Sports,22365,232,8,96.4,derived
2020-03-01,Spectator Sports,12779,248,8,51.53,derived
2020-04-01,Spectator Sports,297,240,8,1.24,derived
2020-05-01,Spectator Sports,9950,248,8,40.12,derived
2020-06-01,Spectator Sports,16179,240,8,67.41,derived
2020-07-01,Spectator Sports,17306,248,8,69.78,derived
2020-08-01,Spectator Sports,18697,248,8,75.39,derived
2020-09-01,Spectator Sports,18239,240,8,76.0,derived
2020-10-01,Spectator Sports,20367,248,8,82.13,derived
2020-11-01,Spectator Sports,20338,240,8,84.74,derived
2020-12-01,Spectator Sports,19300,248,8,77.82,derived
2021-01-01,Spectator Sports,16631,248,8,67.06,derived
2021-02-01,Spectator Sports,13821,224,8,61.7,derived
2021-03-01,Spectator Sports,20372,248,8,82.15,derived
2021-04-01,Spectator Sports,20651,240,8,86.05,derived
2021-05-01,Spectator Sports,25384,279,9,90.98,derived
2021-06-01,Spectator Sports,24744,270,9,91.64,derived
2021-07-01,Spectator Sports,28207,279,9,101.1,derived
2021-08-01,Spectator Sports,26767,279,9,95.94,derived
2021-09-01,Spectator Sports,26454,270,9,97.98,derived
2021-10-01,Spectator Sports,25731,279,9,92.23,derived
2021-11-01,Spectator Sports,26953,270,9,99.83,derived
2021-12-01,Spectator Sports,29339,279,9,105.16,derived
2022-01-01,Spectator Sports,23524,310,10,75.88,derived
2022-02-01,Spectator Sports,22249,280,10,79.46,derived
2022-03-01,Spectator Sports,26716,310,10,86.18,derived
2022-04-01,Spectator Sports,26809,300,10,89.36,derived
2022-05-01,Spectator Sports,26276,310,10,84.76,derived
2022-06-01,Spectator Sports,26765,300,10,89.22,derived
2022-07-01,Spectator Sports,34339,341,11,100.7,derived
2022-08-01,Spectator Sports,31171,341,11,91.41,derived
2022-09-01,Spectator Sports,28339,330,11,85.88,derived
2022-10-01,Spectator Sports,29447,341,11,86.35,derived
2022-11-01,Spectator Sports,30370,330,11,92.03,derived
2022-12-01,Spectator Sports,34375,341,11,100.81,derived
2023-01-01,Spectator Sports,28071,341,11,82.32,derived
2023-02-01,Spectator Sports,24972,308,11,81.08,derived
2023-03-01,Spectator Sports,28440,341,11,83.4,derived
2023-04-01,Spectator Sports,29521,330,11,89.46,derived
2023-05-01,Spectator Sports,30327,372,12,81.52,derived
2023-06-01,Spectator Sports,31576,360,12,87.71,derived
2023-07-01,Spectator Sports,34848,372,12,93.68,derived
2023-08-01,Spectator Sports,31486,372,12,84.64,derived
2023-09-01,Spectator Sports,32386,390,13,83.04,derived
2023-10-01,Spectator Sports,32456,403,13,80.54,derived
2023-11-01,Spectator Sports,34863,390,13,89.39,derived
2023-12-01,Spectator Sports,43118,403,13,106.99,derived
2024-01-01,Spectator Sports,36281,465,15,78.02,derived
2024-02-01,Spectator Sports,34970,435,15,80.39,derived
2024-03-01,Spectator Sports,37052,434,14,85.37,derived
2024-04-01,Spectator Sports,32442,420,14,77.24,derived
2024-05-01,Spectator Sports,35264,434,14,81.25,derived
2024-06-01,Spectator Sports,37375,420,14,88.99,derived
2024-07-01,Spectator Sports,37851,434,14,87.21,derived
2024-08-01,Spectator Sports,39362,434,14,90.7,derived
2024-09-01,Spectator Sports,32178,420,14,76.61,derived
2024-10-01,Spectator Sports,32496,434,14,74.88,derived
2024-11-01,Spectator Sports,38667,420,14,92.06,derived
2024-12-01,Spectator Sports,46192,434,14,106.43,derived
2020-01-01,"Sporting Goods, Hobby, and Musical Instrument Stores",26475949,39122,1262,676.75,derived
2020-02-01,"Sporting Goods, Hobby, and Musical Instrument Stores",26122964,36656,1264,712.65,derived
2020-03-01,"Sporting Goods, Hobby, and Musical Instrument Stores",13310082,39184,1264,339.68,derived
2020-04-01,"Sporting Goods, Hobby, and Musical Instrument Stores",412346,37980,1266,10.86,derived
2020-05-01,"Sporting Goods, Hobby, and Musical Instrument Stores",8433567,39184,1264,215.23,derived
2020-06-01,"Sporting Goods, Hobby, and Musical Instrument Stores",17163514,37980,1266,451.91,derived
2020-07-01,"Sporting Goods, Hobby, and Musical Instrument Stores",20290372,39215,1265,517.41,derived
2020-08-01,"Sporting Goods, Hobby, and Musical Instrument Stores",20559590,39277,1267,523.45,derived
2020-09-01,"Sporting Goods, Hobby, and Musical Instrument Stores",19083834,37290,1243,511.77,derived
2020-10-01,"Sporting Goods, Hobby, and Musical Instrument Stores",18962941,38564,1244,491.73,derived
2020-11-01,"Sporting Goods, Hobby, and Musical Instrument Stores",19926652,37260,1242,534.8,derived
2020-12-01,"Sporting Goods, Hobby, and Musical Instrument Stores",24035620,38440,1240,625.28,derived
2021-01-01,"Sporting Goods, Hobby, and Musical Instrument Stores",17737926,38471,1241,461.07,derived
2021-02-01,"Sporting Goods, Hobby, and Musical Instrument Stores",15111878,34804,1243,434.2,derived
2021-03-01,"Sporting Goods, Hobby, and Musical Instrument Stores",18190974,37789,1219,481.38,derived
2021-04-01,"Sporting Goods, Hobby, and Musical Instrument Stores",17760660,36600,1220,485.26,derived
2021-05-01,"Sporting Goods, Hobby, and Musical Instrument Stores",19492940,37603,1213,518.39,derived
2021-06-01,"Sporting Goods, Hobby, and Musical Instrument Stores",21146545,36390,1213,581.11,derived
2021-07-01,"Sporting Goods, Hobby, and Musical Instrument Stores",23012136,37665,1215,610.97,derived
2021-08-01,"Sporting Goods, Hobby, and Musical Instrument Stores",22715101,37634,1214,603.58,derived
2021-09-01,"Sporting Goods, Hobby, and Musical Instrument Stores",19381640,36450,1215,531.73,derived
2021-10-01,"Sporting Goods, Hobby, and Musical Instrument Stores",19941417,37541,1211,531.19,derived
2021-11-01,"Sporting Goods, Hobby, and Musical Instrument Stores",24075108,36480,1216,659.95,derived
2021-12-01,"Sporting Goods, Hobby, and Musical Instrument Stores",30304484,37727,1217,803.26,derived
2022-01-01,"Sporting Goods, Hobby, and Musical Instrument Stores",18131074,37696,1216,480.98,derived
2022-02-01,"Sporting Goods, Hobby, and Musical Instrument Stores",18687354,34048,1216,548.85,derived
2022-03-01,"Sporting Goods, Hobby, and Musical Instrument Stores",21926069,37727,1217,581.18,derived
2022-04-01,"Sporting Goods, Hobby, and Musical Instrument Stores",21685239,36630,1221,592.01,derived
2022-05-01,"Sporting Goods, Hobby, and Musical Instrument Stores",21335039,37882,1222,563.2,derived
2022-06-01,"Sporting Goods, Hobby, and Musical Instrument Stores",21772409,36660,1222,593.9,derived
2022-07-01,"Sporting Goods, Hobby, and Musical Instrument Stores",23460918,37851,1221,619.82,derived
2022-08-01,"Sporting Goods, Hobby, and Musical Instrument Stores",24341754,37882,1222,642.57,derived
2022-09-01,"Sporting Goods, Hobby, and Musical Instrument Stores",22554958,36630,1221,615.75,derived
2022-10-01,"Sporting Goods, Hobby, and Musical Instrument Stores",22239646,37944,1224,586.12,derived
2022-11-01,"Sporting Goods, Hobby, and Musical Instrument Stores",27263776,36990,1233,737.06,derived
2022-12-01,"Sporting Goods, Hobby, and Musical Instrument Stores",34234846,38316,1236,893.49,derived
2023-01-01,"Sporting Goods, Hobby, and Musical Instrument Stores",22087737,38223,1233,577.87,derived
2023-02-01,"Sporting Goods, Hobby, and Musical Instrument Stores",21343424,34720,1240,614.73,derived
2023-03-01,"Sporting Goods, Hobby, and Musical Instrument Stores",22763594,38409,1239,592.66,derived
2023-04-01,"Sporting Goods, Hobby, and Musical Instrument Stores",21884579,37440,1248,584.52,derived
2023-05-01,"Sporting Goods, Hobby, and Musical Instrument Stores",22109091,38688,1248,571.47,derived
2023-06-01,"Sporting Goods, Hobby, and Musical Instrument Stores",23450705,37500,1250,625.35,derived
2023-07-01,"Sporting Goods, Hobby, and Musical Instrument Stores",25091534,38874,1254,645.46,derived
2023-08-01,"Sporting Goods, Hobby, and Musical Instrument Stores",25205742,38905,1255,647.88,derived
2023-09-01,"Sporting Goods, Hobby, and Musical Instrument Stores",23124862,37680,1256,613.72,derived
2023-10-01,"Sporting Goods, Hobby, and Musical Instrument Stores",21842338,39091,1261,558.76,derived
2023-11-01,"Sporting Goods, Hobby, and Musical Instrument Stores",27482061,37950,1265,724.16,derived
2023-12-01,"Sporting Goods, Hobby, and Musical Instrument Stores",34425197,39339,1269,875.09,derived
2024-01-01,"Sporting Goods, Hobby, and Musical Instrument Stores",21788499,39091,1261,557.38,derived
2024-02-01,"Sporting Goods, Hobby, and Musical Instrument Stores",21270679,36656,1264,580.28,derived
2024-03-01,"Sporting Goods, Hobby, and Musical Instrument Stores",23324247,39308,1268,593.37,derived
2024-04-01,"Sporting Goods, Hobby, and Musical Instrument Stores",20641604,38130,1271,541.35,derived
2024-05-01,"Sporting Goods, Hobby, and Musical Instrument Stores",23079819,39370,1270,586.23,derived
2024-06-01,"Sporting Goods, Hobby, and Musical Instrument Stores",23572765,38130,1271,618.22,derived
2024-07-01,"Sporting Goods, Hobby, and Musical Instrument Stores",25050179,39525,1275,633.78,derived
2024-08-01,"Sporting Goods, Hobby, and Musical Instrument Stores",26316379,39370,1270,668.44,derived
2024-09-01,"Sporting Goods, Hobby, and Musical Instrument Stores",21659632,38190,1273,567.15,derived
2024-10-01,"Sporting Goods, Hobby, and Musical Instrument Stores",22092549,39587,1277,558.08,derived
2024-11-01,"Sporting Goods, Hobby, and Musical Instrument Stores",28458206,38610,1287,737.07,derived
2024-12-01,"Sporting Goods, Hobby, and Musical Instrument Stores",33297674,39959,1289,833.3,derived
2020-01-01,Sugar and Confectionery Product Manufacturing,528,31,1,17.03,derived
2020-02-01,Sugar and Confectionery Product Manufacturing,513,29,1,17.69,derived
2020-03-01,Sugar and Confectionery Product Manufacturing,326,31,1,10.52,derived
2020-04-01,Sugar and Confectionery Product Manufacturing,0,30,1,0.0,derived
2020-05-01,Sugar and Confectionery Product Manufacturing,360,31,1,11.61,derived
2020-06-01,Sugar and Confectionery Product Manufacturing,489,30,1,16.3,derived
2020-07-01,Sugar and Confectionery Product Manufacturing,492,31,1,15.87,derived
2020-08-01,Sugar and Confectionery Product Manufacturing,478,31,1,15.42,derived
2020-09-01,Sugar and Confectionery Product Manufacturing,434,30,1,14.47,derived
2020-10-01,Sugar and Confectionery Product Manufacturing,452,31,1,14.58,derived
2020-11-01,Sugar and Confectionery Product Manufacturing,472,30,1,15.73,derived
2020-12-01,Sugar and Confectionery Product Manufacturing,519,31,1,16.74,derived
2021-01-01,Sugar and Confectionery Product Manufacturing,368,31,1,11.87,derived
2021-02-01,Sugar and Confectionery Product Manufacturing,308,28,1,11.0,derived
2021-03-01,Sugar and Confectionery Product Manufacturing,501,31,1,16.16,derived
2021-04-01,Sugar and Confectionery Product Manufacturing,466,30,1,15.53,derived
2021-05-01,Sugar and Confectionery Product Manufacturing,509,31,1,16.42,derived
2021-06-01,Sugar and Confectionery Product Manufacturing,510,30,1,17.0,derived
2021-07-01,Sugar and Confectionery Product Manufacturing,518,31,1,16.71,derived
2021-08-01,Sugar and Confectionery Product Manufacturing,521,31,1,16.81,derived
2021-09-01,Sugar and Confectionery Product Manufacturing,490,30,1,16.33,derived
2021-10-01,Sugar and Confectionery Product Manufacturing,480,31,1,15.48,derived
2021-11-01,Sugar and Confectionery Product Manufacturing,496,30,1,16.53,derived
2021-12-01,Sugar and Confectionery Product Manufacturing,521,31,1,16.81,derived
2022-01-01,Sugar and Confectionery Product Manufacturing,430,31,1,13.87,derived
2022-02-01,Sugar and Confectionery Product Manufacturing,413,28,1,14.75,derived
2022-03-01,Sugar and Confectionery Product Manufacturing,502,31,1,16.19,derived
2022-04-01,Sugar and Confectionery Product Manufacturing,487,30,1,16.23,derived
2022-05-01,Sugar and Confectionery Product Manufacturing,506,31,1,16.32,derived
2022-06-01,Sugar and Confectionery Product Manufacturing,484,30,1,16.13,derived
2022-07-01,Sugar and Confectionery Product Manufacturing,481,31,1,15.52,derived
2022-08-01,Sugar and Confectionery Product Manufacturing,514,31,1,16.58,derived
2022-09-01,Sugar and Confectionery Product Manufacturing,506,30,1,16.87,derived
2022-10-01,Sugar and Confectionery Product Manufacturing,505,31,1,16.29,derived
2022-11-01,Sugar and Confectionery Product Manufacturing,490,30,1,16.33,derived
2022-12-01,Sugar and Confectionery Product Manufacturing,492,31,1,15.87,derived
2023-01-01,Sugar and Confectionery Product Manufacturing,445,31,1,14.35,derived
2023-02-01,Sugar and Confectionery Product Manufacturing,403,28,1,14.39,derived
2023-03-01,Sugar and Confectionery Product Manufacturing,498,31,1,16.06,derived
2023-04-01,Sugar and Confectionery Product Manufacturing,472,30,1,15.73,derived
2023-05-01,Sugar and Confectionery Product Manufacturing,516,31,1,16.65,derived
2023-06-01,Sugar and Confectionery Product Manufacturing,492,30,1,16.4,derived
2023-07-01,Sugar and Confectionery Product Manufacturing,490,31,1,15.81,derived
2023-08-01,Sugar and Confectionery Product Manufacturing,520,31,1,16.77,derived
2023-09-01,Sugar and Confectionery Product Manufacturing,480,30,1,16.0,derived
2023-10-01,Sugar and Confectionery Product Manufacturing,462,31,1,14.9,derived
2023-11-01,Sugar and Confectionery Product Manufacturing,487,30,1,16.23,derived
2023-12-01,Sugar and Confectionery Product Manufacturing,502,31,1,16.19,derived
2024-01-01,Sugar and Confectionery Product Manufacturing,442,31,1,14.26,derived
2024-02-01,Sugar and Confectionery Product Manufacturing,462,29,1,15.93,derived
2024-03-01,Sugar and Confectionery Product Manufacturing,496,31,1,16.0,derived
2024-04-01,Sugar and Confectionery Product Manufacturing,486,30,1,16.2,derived
2024-05-01,Sugar and Confectionery Product Manufacturing,533,31,1,17.19,derived
2024-06-01,Sugar and Confectionery Product Manufacturing,476,30,1,15.87,derived
2024-07-01,Sugar and Confectionery Product Manufacturing,502,31,1,16.19,derived
2024-08-01,Sugar and Confectionery Product Manufacturing,507,31,1,16.35,derived
2024-09-01,Sugar and Confectionery Product Manufacturing,476,30,1,15.87,derived
2024-10-01,Sugar and Confectionery Product Manufacturing,462,31,1,14.9,derived
2024-11-01,Sugar and Confectionery Product Manufacturing,498,30,1,16.6,derived
2024-12-01,Sugar and Confectionery Product Manufacturing,511,31,1,16.48,derived
2020-01-01,Technical and Trade Schools,52948,651,21,81.33,derived
2020-02-01,Technical and Trade Schools,51303,609,21,84.24,derived
2020-03-01,Technical and Trade Schools,28543,651,21,43.84,derived
2020-04-01,Technical and Trade Schools,0,630,21,0.0,derived
2020-05-01,Technical and Trade Schools,10819,651,21,16.62,derived
2020-06-01,Technical and Trade Schools,23576,630,21,37.42,derived
2020-07-01,Technical and Trade Schools,28805,651,21,44.25,derived
2020-08-01,Technical and Trade Schools,32002,651,21,49.16,derived
2020-09-01,Technical and Trade Schools,35116,630,21,55.74,derived
2020-10-01,Technical and Trade Schools,33064,651,21,50.79,derived
2020-11-01,Technical and Trade Schools,33622,630,21,53.37,derived
2020-12-01,Technical and Trade Schools,38276,651,21,58.8,derived
2021-01-01,Technical and Trade Schools,29556,651,21,45.4,derived
2021-02-01,Technical and Trade Schools,28939,588,21,49.22,derived
2021-03-01,Technical and Trade Schools,42939,651,21,65.96,derived
