BRAND_ID,TOTAL_REVENUE,TOTAL_TRANS,AVG_SPEND_PER_TRANS
28883,7108.0581,23.5443,301.9
28884,40304.6998,88.2524,456.7
28885,152350.40170000002,346.6661,439.47
28886,398230.8385,2866.4156,138.93
28888,74112.845,3184.4343,23.27
28889,209597.7184,3215.0084,65.19
28890,148181.9852,5063.9124,29.26
28893,15974.7871,1587.978,10.06
28894,480614.8882,3201.9421,150.1
28896,1835522.6046,6428.9725,285.51
28897,3233684.4399,5619.379,575.45
28899,256270.3793,4795.1372,53.44
28900,4086.4628,0.7668,5329.24
28901,10688.358,23.8675,447.82
28902,499367.3799,1242.6251,401.86
28903,2327486.6694,172159.9605,13.52
28905,21388.378099999998,87.3174,244.95
28906,28807.3883,227.099,126.85
28909,206829.9042,1093.4345,189.16
28910,99547.2917,2560.9278,38.87
28911,4689.5721,42.3528,110.73
28913,289132.4518,7709.4614,37.5
28914,260027.5235,10710.8986,24.28
28915,7451.6017,68.2976,109.1
28918,118174.4476,803.2753,147.12
28920,65166.1087,5757.8168,11.32
28921,30569747.987999998,34787.7308,878.75
28922,40770.8448,512.8831,79.49
28923,1119832.8519,17026.3617,65.77
28924,1767964.375,23612.3169,74.87
28925,112070.2387,1851.1882,60.54
28926,3473529.269,38761.9208,89.61
28927,638710.5287,42939.1973,14.87
28928,170876.2447,7717.7803,22.14
28929,2808.4834,66.8233,42.03
28930,320366.1091,5199.7553,61.61
28931,747583.7469,6772.9976,110.38
28932,5836142.4663,64948.2216,89.86
28934,4949113.6594,63906.191399999996,77.44
28935,1325633.1744,15555.8855,85.22
28938,12134893.8715,73769.8812,164.5
28939,3498043.4479,7596.1835,460.5
28940,53459.7042,1426.2398,37.48
28941,2572119.7223,82506.5141,31.17
28943,28673885.0851,871816.7503,32.89
28944,103859.071,1739.4658,59.71
28946,638489.2851,1349.7797,473.03
28948,1096353.1288,2589.589,423.37
28949,1013739.1116,24826.7776,40.83
28956,1373793.34,7690.8028,178.63
28957,1958942.1943,12437.0564,157.51
28959,181155.3133,1162.3529,155.85
28960,811665.914,6966.2168,116.51
28961,349842.1485,19127.808100000002,18.29
28962,3484513.4351,7174.8315,485.66
28963,69737.9915,120.1148,580.59
28964,71116.3918,224.60569999999998,316.63
28965,1772092.3227,16028.4972,110.56
28966,1550857.1974,9824.2492,157.86
28967,28068.104600000002,346.0019,81.12
28974,1839302.2669,26285.7942,69.97
28976,43573.1707,125.4242,347.41
28977,9043.2753,10.350999999999999,873.66
28979,4272.6881,170.5304,25.06
28980,9963.3352,180.9066,55.07
28981,541964.2838,40689.1777,13.32
28982,102294.4474,5723.2271,17.87
28983,20580.4185,313.6039,65.63
28990,3534700.8421,8541.5139,413.83
28991,3020564.8124,17832.7546,169.38
28999,2969900.5347,16046.0576,185.09
29002,2779742.5752,35920.1264,77.39
29003,23034.489700000002,162.9195,141.39
29004,981506.8335,59825.5458,16.41
29005,463452.3565,9518.0603,48.69
29006,101227.2032,1851.699,54.67
29007,344186.2453,3955.7637,87.01
29008,1805901872.1987,50929248.8879,35.46
29009,864829.215,12775.6341,67.69
29010,31698969.2781,814548.2839,38.92
29011,129036795.3323,3380797.7694,38.17
29012,1031605087.9823,29341535.9317,35.16
29014,4737648.3192,118603.1985,39.95
29015,118750409.5512,3357842.1366,35.37
29016,7113.5896,413.8178,17.19
29017,1447113.8782,41728.2309,34.68
29018,39758990.7242,1058911.9504,37.55
29019,424577073.5768,10501222.2564,40.43
29020,376982763.5686,11291568.2033,33.39
29021,1592576.0183,16399.4647,97.11
29022,292586.28109999996,1564.9068,186.97
29023,346626.2469,4119.0004,84.15
29024,199239.2801,56.5322,3524.35
29025,29726422.6792,684495.52,43.43
29027,211530449.106,4729488.3785,44.73
29028,99973707.0555,2788301.2141,35.85
29029,600751052.6855,15871292.8921,37.85
29031,19597741.275,522008.28119999997,37.54
29032,76813491.9808,2204015.0585,34.85
29033,125587390.9379,3262694.2833000002,38.49
29034,3034313.1075,87587.3816,34.64
29036,90905355.696,2406217.408,37.78
29037,8264416.9968,130084.2942,63.53
29038,107094504.3995,3098731.2797,34.56
29039,2816054.5432,49887.7225,56.45
29040,1805074.0573,178776.4399,10.1
29041,218146.9155,13099.1275,16.65
29042,104184126.5732,3019791.3672,34.5
29043,103259308.3608,3069080.97,33.65
29044,33280554.4493,201443.9718,165.21
29045,22632.8559,700.3545,32.32
29046,11096.0757,42.9118,258.58
29047,36138.904,1089.4761,33.17
29048,27138.2903,2834.7744000000002,9.57
29049,7379.7371,429.8045,17.17
29051,1054653.726,29435.9122,35.83
29052,4648380.6868,138732.048,33.51
29054,3150644.6863,87871.1525,35.86
29056,2067871.5194,52749.6312,39.2
29057,893095.2747,25332.6298,35.25
29059,1018212.5429,25467.6315,39.98
29061,100424.4028,5100.7464,19.69
29062,198712.7968,10335.5753,19.23
29064,541447.4455,11723.96,46.18
29065,1221657.7224,31317.8763,39.01
29068,46374.0957,283.1458,163.78
29069,144567.158,5128.3412,28.19
29070,27338.6063,4408.1036,6.2
29071,389977.7208,2434.8911,160.16
29074,2852.1851,210.5268,13.55
29075,46963.0396,894.9268,52.48
29076,6814.7586,190.4543,35.78
29077,15854.1031,850.8894,18.63
29078,23914.9647,1117.9954,21.39
29079,5500.5913,343.8118,16.0
29080,209223.3947,18360.9671,11.4
29081,6429.3723,288.3543,22.3
29082,51748.6763,897.5171,57.66
29083,19134.2182,1545.643,12.38
29084,147693.849,3275.3805,45.09
29085,12442.7971,398.1792,31.25
29086,37479.2271,3535.1277999999998,10.6
29087,7667.495,60.4949,126.75
29088,871.3012000000001,20.7836,41.92
29089,25404.7228,361.9077,70.2
29090,44693.4026,1470.3463,30.4
29091,21439.7732,283.5846,75.6
29092,316.1753,31.7014,9.97
29093,9763.367900000001,176.2274,55.4
29094,47422.9207,3527.7764,13.44
29095,203.5929,30.9006,6.59
29096,36.4617,1.8067,20.18
29097,46781.1603,1155.4846,40.49
29099,52914.2378,602.1539,87.87
29101,129342.6342,2829.5944,45.71
29103,37396.061,1156.4205,32.34
29106,574201.7523,11856.8708,48.43
29107,143104.7181,7064.9651,20.26
29108,242313.7647,8578.0109,28.25
29109,52638.8656,3914.3751,13.45
29110,3774791.3425,162398.0444,23.24
29111,12691355.8716,447354.4324,28.37
29113,907742.0464,74111.3249,12.25
29116,924.4473999999999,29.196,31.66
29117,80498.2899,7269.9197,11.07
29118,1619675.0557,19477.8073,83.15
29119,2573228.1342,58255.353,44.17
29120,4410.9621,88.7272,49.71
29121,109057.3717,409.5315,266.3
29122,220862.59219999998,1419.3526,155.61
29125,106790.08009999999,1015.0144,105.21
29127,54962.4393,1317.2318,41.73
29128,5236.3737,32.8143,159.58
29130,718327.2387,331.2104,2168.79
29131,3867.1511,66.9528,57.76
29132,13683749.9086,213969.0999,63.95
29133,23539.9539,763.7424,30.82
29134,6720200.1236,97972.7947,68.59
29135,90403796.9483,169024.4823,534.86
29136,415958.9955,5812.3633,71.56
29137,268173.2462,4743.0028,56.54
29138,530450.057,11654.2286,45.52
29139,2891.2825,84.2832,34.3
29141,242265.3936,1273.2486000000001,190.27
29142,4293211.3664,42530.9484,100.94
29143,3830074.3164,21723.1661,176.31
29144,341452.179,3907.1092,87.39
29145,9924050.6692,264170.1805,37.57
29151,4308719.0658,55069.067,78.24
29153,534385.8661,6570.7392,81.33
29154,23792.2507,428.4538,55.53
29155,370978.87069999997,4645.6902,79.85
29156,228362.3326,1578.915,144.63
29157,2233882.108,248098.6713,9.0
29158,9582784.9591,87566.1042,109.43
29159,16776.5553,116.47370000000001,144.04
29160,428813.3258,6457.5046999999995,66.41
29161,248998.6562,6030.3994999999995,41.29
29162,212578.1881,5636.5709,37.71
29164,1029774.8969,9905.9256,103.96
29165,1688667.3338,15835.9767,106.63
29176,442658.311,22360.6688,19.8
29177,9225237.1922,492009.8514,18.75
29178,1621.0769,33.968199999999996,47.72
29179,179.7516,2.9558999999999997,60.81
29180,1293578.8315,35086.4331,36.87
29181,13311.340900000001,291.2052,45.71
29182,9607.2295,228.3987,42.06
29184,117475.2273,2631.9255,44.63
29185,259461.19449999998,1162.1413,223.26
29186,7696.3171,57.1746,134.61
29187,106516.6621,207.803,512.58
29188,5148.5107,76.0981,67.66
29189,407926.3464,4994.5284,81.67
29190,59158.5997,669.0513,88.42
29191,938740.2347,6054.5573,155.05
29192,87332.1866,468.802,186.29
29196,141820.9257,1913.484,74.12
29197,7137422.4717,118523.4007,60.22
29198,1010174.696,2562.0633,394.28
29199,73664.6704,320.6439,229.74
29200,648466.4845,6735.1192,96.28
29202,5858495.8622,109991.1385,53.26
29203,397260.3269,15716.6552,25.28
29204,110005.9089,332.9206,330.43
29205,878458.3135,2723.9998,322.49
29206,136579.0529,917.1957,148.91
29207,80380.186,373.3555,215.29
29209,263865.5806,4250.1957,62.08
29214,1099323.6943,509.572,2157.35
29216,355033.08160000003,84.217,4215.69
29217,1741.4469,11.2384,154.96
29219,163857.93430000002,112.3763,1458.12
29221,264530.7798,2128.8333,124.26
29222,235925.6586,16309.5712,14.47
29223,192259.44509999998,1851.3844,103.85
29224,3120217.0179,7721.142,404.11
29225,3418795.1106,11660.6541,293.19
29226,117786.82519999999,1725.779,68.25
29227,2878411.5355,83976.2367,34.28
29229,374534.3164,311.1525,1203.7
29230,327982.5392,199.633,1642.93
29231,4556739772.8154,15634191.7335,291.46
29234,232289.2848,73.041,3180.26
29236,101083.94829999999,51.3341,1969.14
29237,111189.9348,68.6939,1618.63
29238,569296.3862,230.7729,2466.91
29239,85753.4987,39.2636,2184.05
29240,2135.0914,17.3038,123.39
29241,20726.6106,193.27779999999998,107.24
29242,8558.0215,162.37709999999998,52.7
29244,26679.2049,481.1218,55.45
29245,10390239.239500001,95732.23790000001,108.53
29246,146249.9341,24.1432,6057.6
29249,11859621.3895,49873.529500000004,237.79
29250,17605147.9052,91927.4068,191.51
29252,39313319.2175,66074.3691,594.99
29253,48307290.7473,442267.1669,109.23
29254,7612776.4843,200035.9648,38.06
29256,915.9513,16.6053,55.16
29260,712991.7521,16808.0458,42.42
29261,189069.7607,5452.6254,34.67
29263,20769.6995,735.751,28.23
29264,6638829.254,127004.7663,52.27
29265,254461.0274,4890.7748,52.03
29267,97.8298,1.9598999999999998,49.92
29268,406848.52,9287.7877,43.8
29269,12064272.3915,265980.3769,45.36
29270,437890.6314,7975.7919,54.9
29272,1457221.4318,22512.3916,64.73
29273,1359681.1123,18880.1003,72.02
29274,24319.2414,610.5534,39.83
29275,229271.75579999998,4980.7769,46.03
29276,116830.7239,1263.7513,92.45
29277,32543.3203,619.0263,52.57
29278,85192.2221,1501.7273,56.73
29279,31735.8947,332.4937,95.45
29280,418590.9271,4157.6118,100.68
29281,3841.7861000000003,33.9798,113.06
29282,2741.0614,56.8382,48.23
29283,857.2792999999999,64.5787,13.27
29284,39142.717000000004,331.187,118.19
29286,517544.0924,6205.4323,83.4
29290,271794.5725,439.9065,617.85
29292,90159562.24340001,382980.6848,235.42
29295,1935168854.5285,108529369.9402,17.83
29296,43396.2047,777.2175,55.84
29299,64655.8536,207.1185,312.17
29300,131387.5934,1176.9012,111.64
29302,242557.0958,7415.1165,32.71
29303,14104226.2072,1059772.5569,13.31
29304,11610711.9404,51378.7995,225.98
29307,60.7253,1.9312,31.44
29308,13806.8693,336.8487,40.99
29309,1470.3665,5.7885,254.02
29310,7008.3088,27.8513,251.63
29311,44574.6795,968.3576,46.03
29312,7041144.2099,39901.8631,176.46
29313,1832210.7983,129549.0685,14.14
29315,4398.0039,158.4955,27.75
29317,120558.7736,815.1681,147.89
29318,22083131.891,205994.3645,107.2
29320,48250.151000000005,32.629,1478.75
29321,61698.4843,29.2735,2107.66
29322,9319268.5247,30968.6636,300.93
29323,3574285.7968,36770.6178,97.2
29324,101323.5505,1669.3332,60.7
29325,455.38190000000003,6.6484,68.49
29326,1144.3679,8.6516,132.27
29328,1706.1244,11.5991,147.09
29331,60085.7702,1324.3471,45.37
29332,12187.1471,305.0713,39.95
29333,73758.68089999999,1917.9716,38.46
29334,1613.0885,7.9344,203.3
29335,4766.7427,70.408,67.7
29336,201597.9141,716.3254000000001,281.43
29337,50479.5904,705.5069,71.55
29338,1082153.8642,13330.002,81.18
29339,44548.2475,1063.1861,41.9
29340,318594.808,6052.8319,52.64
29341,2243366.0649,28927.8293,77.55
29342,139503.4624,242.3842,575.55
29343,1181183.5076,11653.5684,101.36
29344,924056.1263,2132.4668,433.33
29345,1310230.823,4383.2322,298.92
29346,52715.121,132.2476,398.61
29347,4406.5053,34.1396,129.07
29348,12000.3241,100.9648,118.86
29350,155009.46349999998,243.0691,637.72
29351,874537.0832,3139.1242,278.59
29352,63.0568,0.6262,100.7
29353,1116.0728,11.151,100.09
29354,4638.1261,135.06550000000001,34.34
29356,16587.927,113.2391,146.49
29359,1939.0471,7.6475,253.55
29361,41406049.4906,56113.453,737.9
29362,2105088.7681,58803.1284,35.8
29363,2046193.0603,86230.594,23.73
29364,351573.099,7870.6107,44.67
29365,559814.6205,6545.9188,85.52
29369,3681557.1822,15419.6393,238.76
29370,2587495.2835,1682.4427,1537.94
29372,1879435.5404,5175.1031,363.17
29373,491234.0559,48247.8254,10.18
29374,70432.336,2483.1644,28.36
29375,179687.6546,369.5131,486.28
29376,233232.9928,3589.6558,64.97
29377,1204777.3406,4692.0486,256.77
29378,115964.4741,655.5174,176.91
29379,1176261.1324,7630.9534,154.14
29380,11888071.9698,107948.1568,110.13
29381,3155999.1446,21503.7272,146.77
29382,3449486.5788,95374.3797,36.17
29383,3216.4946,53.6117,60.0
29384,5891284.3483,10725.2754,549.29
29385,149323.4056,337.9054,441.91
29387,169.2892,10.8468,15.61
29388,55142.4087,358.1571,153.96
29390,14473.4453,108.8147,133.01
29391,16694.8443,304.9709,54.74
29393,34071.4505,2462.6531,13.84
29394,5464.5895,190.6482,28.66
29395,46537.8097,749.8515,62.06
29396,7885.4891,193.9663,40.65
29397,324876.7238,627.482,517.75
29398,1275486.1217,2571.3851999999997,496.03
29399,295039.9277,6561.893,44.96
29400,8851.3711,64.6388,136.94
29401,1253277.3671,14405.6913,87.0
29402,2676512.7806,9936.2795,269.37
29405,325656.1351,307.1774,1060.16
29406,1187006.9772,21369.1282,55.55
29407,17792666.4098,1141151.1186,15.59
29414,8997176.5855,68029.9666,132.25
29415,491735.7095,2388.4011,205.88
29416,7127.4925,173.1846,41.16
29418,29344878.3341,258772.8724,113.4
29419,280554.59,18010.2371,15.58
29420,16728.225,635.9314,26.31
29435,53385.0125,552.8295,96.57
29441,78592.55099999999,31.0621,2530.18
29442,1979194.1994,11319.9095,174.84
29443,1037653.8113,16413.8437,63.22
29444,111788.3128,2427.1117,46.06
29445,5653928.1382,121508.2291,46.53
29446,706039.363,10283.324200000001,68.66
29451,177312.5557,2255.1231,78.63
29452,19250.465799999998,378.333,50.88
29453,89291.5898,2048.3160000000003,43.59
29454,152822.1619,2344.3667,65.19
29455,190182.61000000002,2352.2272,80.85
29463,6498.836499999999,165.3322,39.31
29464,76276.393,2092.4375,36.45
29465,2308.2333,75.0764,30.75
29466,16834.1042,368.1494,45.73
29467,722.6992,93.7264,7.71
29468,19469.3767,753.6129999999999,25.83
29469,47042.388,1433.0099,32.83
29470,196029.7969,10349.8129,18.94
29471,77981.9727,601.3141,129.69
29472,12473.148000000001,903.5169,13.81
29473,141088.3387,3829.6209,36.84
29474,63314.5177,3454.5867,18.33
29475,79890.1482,2098.6642,38.07
29476,242448.2983,7439.7509,32.59
29477,47900.4907,1312.1952,36.5
29478,137358.33550000002,7126.5271,19.27
29479,20604.87,621.443,33.16
29481,33258.3512,882.8303999999999,37.67
29482,170113.5649,4991.7046,34.08
29485,240.0554,3.7133000000000003,64.65
29486,2963.3044999999997,31.5419,93.95
29490,10393.012200000001,227.52970000000002,45.68
29491,102917.5214,791.4383,130.04
29492,1247644.5462,57904.6747,21.55
29493,7320770.1219,227263.7137,32.21
29494,35381.6622,10.2577,3449.28
29495,183639.4789,5347.253,34.34
29496,1331.1388000000002,116.9799,11.38
29497,4795.6562,138.9366,34.52
29498,259457.0256,14188.3785,18.29
29499,296562.51170000003,7221.2479,41.07
29500,37786.2133,2965.8275,12.74
29501,13591.7864,474.7114,28.63
29502,50292.3229,1485.701,33.85
29503,481055.8837,29032.4043,16.57
29504,588857.4338,16767.7584,35.12
29507,87294.6742,514.8208,169.56
29508,34314.5106,180.1416,190.49
29509,34768.0613,148.3626,234.35
29511,12213.0692,86.7691,140.75
29514,333754.8475,930.9914,358.49
29515,5685.7524,451.5914,12.59
29516,35000.7814,1005.8036,34.8
29517,59720.6882,1522.4316999999999,39.23
29526,993125.9571,10064.7209,98.67
29527,21589356.1812,973488.0919,22.18
29534,403274.7214,25876.5584,15.58
29535,54072.7548,1324.3695,40.83
29536,291465.4403,4140.8131,70.39
29537,1470.5115,6.765000000000001,217.37
29538,457108.9502,9006.9781,50.75
29539,5629.5565,141.5148,39.78
29540,841783.2055,2069.5889,406.74
29541,1007743.2278,6185.1706,162.93
29546,8917.7604,10.7792,827.31
29548,8737702.360199999,260100.4083,33.59
29549,108346.4723,2267.9826,47.77
29551,7072.5292,120.7398,58.58
29554,26394.1503,319.1869,82.69
29557,20528658.6372,85384.7801,240.43
29558,3364.5827,13.1781,255.32
29560,26.491,23.8921,1.11
29561,15733.5704,1740.468,9.04
29562,7186.1517,476.0414,15.1
29563,1050.0514,22.9389,45.78
29565,1564649.0058,5234.0977,298.93
29569,7246.0077,133.3093,54.35
29570,142621.5416,1324.3983,107.69
29571,293814.6107,1469.5153,199.94
29572,32996.5519,76.5504,431.04
29593,22710.2712,1185.113,19.16
29594,125592.1143,801.5988,156.68
29595,5113.8092,240.5876,21.26
29596,19337.6044,12.3446,1566.48
29729,78633.3089,4507.4365,17.45
29730,61648.5745,270.4834,227.92
29731,526129.8339,1660.0149,316.94
29732,4688.2031,133.185,35.2
29733,12877.6363,261.9735,49.16
29734,46543.2665,999.6795999999999,46.56
29738,876.8817999999999,3.7536,233.61
29739,1131.708,23.2919,48.59
29741,72815.9722,1645.3179,44.26
29743,15232355.7711,193116.5095,78.88
29746,187957.564,923.5455000000001,203.52
29747,373642.0771,2741.1482,136.31
29748,794049.2141,3999.0406,198.56
29749,4884244.336,57436.1531,85.04
29750,196363.5733,2197.1934,89.37
29752,303838.745,4660.0616,65.2
29753,350124.4777,5918.4688,59.16
29754,299038.7039,5290.0076,56.53
29755,98169.3061,5584.6512999999995,17.58
29756,7486.093,24.0834,310.84
29757,1165.765,31.0674,37.52
29758,443266.3322,7860.539,56.39
29759,203538.9716,1469.5126,138.51
29760,16356.702000000001,272.1795,60.1
29761,6002.1028,48.1179,124.74
29762,18053.6307,79.4476,227.24
29764,29362.9478,460.83439999999996,63.72
29765,17464.5961,444.0894,39.33
29768,6753.8714,4.8792,1384.22
29769,375.9674,10.8149,34.76
29770,2992413.3633,33844.2281,88.42
29771,1943.9504,25.1353,77.34
29796,22326069.497700002,586871.625,38.04
29802,73221.3317,304.4043,240.54
29803,168336217.9397,472260.0478,356.45
29804,200701681.308,4084099.5015,49.14
29806,282336333.5672,381770.847,739.54
29807,58948.8468,809.1927000000001,72.85
29809,479525.6613,24445.7648,19.62
29810,99488.9808,1209.7365,82.24
29811,91340.4225,874.4685,104.45
29813,74001.6232,1726.254,42.87
29814,1443256.2033,99016.0905,14.58
29816,29255.7533,381.0686,76.77
29817,655873.2384,5753.5963,113.99
29818,83232.2469,964.0408,86.34
29819,20503.747099999997,23.665799999999997,866.39
29820,142139.35629999998,739.1302000000001,192.31
29822,48951.5621,57.3677,853.29
29832,794855.2662,58710.2723,13.54
29833,143869.9354,1444.3600999999999,99.61
29836,19358.6205,214.6292,90.2
29837,4596638.1618,50433.3888,91.14
29838,112.2537,17.5208,6.41
29840,5558.6661,300.7256,18.48
29842,6694.4386,95.8995,69.81
29843,1184.9867,68.5192,17.29
29844,5524.0177,583.8624,9.46
29845,73788.5269,4210.6115,17.52
29846,252787.4152,7038.4136,35.92
29847,192890.7868,8774.6389,21.98
29848,10181.5836,641.0661,15.88
29849,49410.0589,1250.3437000000001,39.52
29850,45622.9801,1017.8368,44.82
29851,68538.7289,2581.9455,26.55
29852,17041.5885,717.6129999999999,23.75
29853,1087719.2666,9125.5811,119.19
29854,12710.5892,777.1762,16.35
29855,684.4357,51.2071,13.37
29856,344762.5697,6909.8619,49.89
29857,478184.23699999996,6206.3061,77.05
29858,493704.148,34496.3629,14.31
29859,217857.2367,5791.7919999999995,37.61
29860,342566.7774,4755.0862,72.04
29864,8890905.8765,93471.6156,95.12
29865,2802717.5017,8835.1793,317.22
29866,25689.3234,29.3437,875.46
29867,54139.1974,201.4932,268.69
29868,609505.8591,516.9781,1178.98
29869,28812.360699999997,17.5377,1642.88
29870,21484.6735,63.9533,335.94
29871,8787.1207,59.0573,148.79
29872,9450.7187,604.3074,15.64
29873,5803511.2062,41370.9552,140.28
29874,4701123.6171,105499.9693,44.56
29875,13064.3048,69.1996,188.79
29876,3411879.8008,65677.5529,51.95
29877,281243.5844,589.1926,477.34
29878,11580.3289,27.009900000000002,428.74
29879,29711727.4459,143710.707,206.75
29880,1052.4996,10.9559,96.07
29883,88960.3318,113.9855,780.45
29884,123017179.5226,1828532.4276,67.28
29885,198469.2449,6823.5465,29.09
29887,9364.6447,104.4019,89.7
29888,1124.0528,16.5819,67.79
29889,6599.1907,129.65370000000001,50.9
29890,1513734.3742,13391.7028,113.04
29891,794204.8556,6638.9594,119.63
29892,1169123.8527,9486.6126,123.24
29893,176780.5619,1321.251,133.8
29894,184844.9997,2940.7909,62.86
29895,120307.8191,5492.9953000000005,21.9
29896,104181.4687,950.8096,109.57
29897,12194918.6495,111800.6266,109.08
29898,253772.6366,3061.2382,82.9
29899,160557.0208,1644.8512,97.61
29900,120776.29060000001,927.9259,130.16
29901,208.0224,2.5833,80.53
29902,1392621.4967,12752.5782,109.2
29903,2428304.7743,16066.4835,151.14
29904,841.7882999999999,7.1247,118.15
29905,9793.9526,100.513,97.44
29906,1027343.1087,10114.543,101.57
29907,16355708.503,169514.4996,96.49
29908,51452.9638,529.8808,97.1
29909,17678.944,197.2413,89.63
29911,201601.8982,8592.8355,23.46
29912,143333.985,6877.6052,20.84
29913,1117127.0781,68429.6174,16.33
29914,5631.677900000001,34.637100000000004,162.59
29915,268009.7023,6764.231,39.62
29916,182.8684,15.843499999999999,11.54
29917,115051.488,956.0878,120.34
29918,617.922,24.3721,25.35
29919,860.702,4.9501,173.88
29920,10001.5003,183.67870000000002,54.45
29921,116723.2875,8726.1232,13.38
29922,66833.2566,9770.9259,6.84
29923,908.279,178.4329,5.09
29924,16291.6807,1206.2452,13.51
29925,179.2852,14.1234,12.69
29926,28889.7745,6201.0055,4.66
29927,6456.0345,663.0963,9.74
29928,22637.9906,382.3248,59.21
29929,31353.5351,1417.904,22.11
29930,10467.9702,1943.1459,5.39
29931,6852.1493,63.835300000000004,107.34
29932,698.0284,61.7648,11.3
29933,40095.1585,1533.3857,26.15
29934,7065.0049,392.6028,18.0
29935,168885.9182,10426.8538,16.2
29937,2098815.2632,48718.9904,43.08
29938,23397766.1187,177461.6595,131.85
29939,451204.8611,205.17829999999998,2199.09
29940,17887.184,733.5787,24.38
29941,45545.921,2064.0924,22.07
29942,15943.9654,712.0201,22.39
29943,1271608.0137,93056.90639999999,13.66
29946,322802.1396,6110.7336,52.83
29948,1332608.2437,24662.009000000002,54.03
29949,142769.9098,3925.8822999999998,36.37
29950,95000.9802,2178.866,43.6
29951,36731.075600000004,697.7379,52.64
29952,32081.0902,413.1891,77.64
29953,415089.6966,7702.448,53.89
29954,105198251.8223,5346806.8012,19.67
29955,1420957.7772,39536.4036,35.94
29956,2577146.9073,67808.4217,38.01
29958,1519813.0714,59436.0613,25.57
29959,915325.5041,4246.3109,215.56
29960,119569.5677,3887.1266,30.76
29961,13081.7547,236.7589,55.25
29963,581141.7465,8337.3605,69.7
29965,32369.7773,410.1053,78.93
29966,29817.1496,944.9125,31.56
29967,79662.0034,827.1025,96.31
29968,1432371.0438,19000.31,75.39
29969,2542720.4114,17805.4153,142.81
29970,72683.2423,479.4199,151.61
29971,20648.2349,277.0393,74.53
29972,3471.8971,44.217099999999995,78.52
29973,194777.5394,3248.0983,59.97
29974,882547.2142,9121.5649,96.75
29975,208258.9465,526.1008,395.85
29976,57987.5596,204.363,283.75
29977,7957.5265,138.05010000000001,57.64
29978,28802.8396,364.0578,79.12
29979,28550.101,320.8285,88.99
29980,3699.9678,49.2119,75.18
29981,3526.8153,58.9959,59.78
29982,60952.5367,971.3715,62.75
29983,31457.8962,290.1853,108.41
29986,16351.025099999999,72.6441,225.08
29987,32746.0033,542.0862,60.41
29988,91038.0059,1500.4169,60.68
29989,101680.463,4602.2817,22.09
29990,33034.539,756.7165,43.66
29991,6035963.4583,29911.554799999998,201.79
29993,146668.0517,2646.2574,55.42
29994,283.9236,9.4658,29.99
29995,449803.9689,9503.3097,47.33
29996,251943.345,2758.2311,91.34
29998,43844.01,538.4312,81.43
29999,14092.5425,102.3256,137.72
30000,6380.9166,182.3384,34.99
30002,38128.0137,110.6022,344.73
30003,15230.2151,429.582,35.45
30005,42245.962,1478.0959,28.58
30010,33043.6095,736.2184,44.88
30011,3162.4804,42.0459,75.21
30012,38691.8823,468.3582,82.61
30013,11488.7323,273.8775,41.95
30014,44072.6786,528.78,83.35
30015,122.5222,3.5751,34.27
30016,34698.7653,1440.8700999999999,24.08
30017,6551.0827,113.2659,57.84
30018,30301.7108,325.0528,93.22
30019,793009.3874,16955.2034,46.77
30020,102506.2497,985.7585,103.99
30021,5666.768,110.3552,51.35
30022,27671.0155,1077.0314,25.69
30023,9844.0342,221.7567,44.39
30024,98306.5874,15077.8681,6.52
30027,545246.2364,6585.8773,82.79
30028,174928.9171,4269.8904,40.97
30029,76788.5207,724.7581,105.95
30030,40813.6774,1080.3112,37.78
30031,2062637.9939,16117.7753,127.97
30032,1804891.3906999999,10078.5663,179.08
30033,534982.3438,7363.1734,72.66
30034,324.0979,8.8859,36.47
30036,18978.325100000002,28.6197,663.12
30037,2531.5652,47.9263,52.82
30046,576319.0502,30070.8654,19.17
30047,2391043.8332,113372.7639,21.09
30048,10658908.9371,208241.0808,51.19
30050,10066631.7424,365541.5871,27.54
30051,2916.8334,153.1711,19.04
30052,667486.0046,19202.7232,34.76
30053,5849.8611,23.259,251.51
30054,81.90520000000001,1.1065,74.02
30055,30637.3703,72.2927,423.8
30056,3792.5268,106.4594,35.62
30057,69312.275,112.9027,613.91
30059,194529.3115,2385.6672,81.54
30060,193988.3585,323.4699,599.71
30063,12259.169,144.6978,84.72
30064,180533.6025,1149.4557,157.06
30065,29799.7588,328.617,90.68
30066,140745.8087,165.97990000000001,847.97
30071,967039.1414,27229.7096,35.51
30073,502.2333,6.9461,72.3
30074,1848571.414,181308.4742,10.2
30075,7979.7978,1260.5591,6.33
30077,90521.0515,1297.9068,69.74
30078,12692.3941,300.2857,42.27
30080,253737.6645,5013.5725,50.61
30081,36361.9617,475.4389,76.48
30082,63447.6744,209.2797,303.17
30083,836851.9365,7240.6236,115.58
30084,30293.7142,563.8492,53.73
30085,308384.7955,6511.403,47.36
30086,154.0795,1.2792,120.45
30087,6168.5615,27.980800000000002,220.46
30089,8378814.7838,384448.0233,21.79
30090,648159.4127,1592.3165,407.05
30091,324848.7947,5278.6524,61.54
30092,992709.0802,69341.7892,14.32
30093,30544911.764,415062.47490000003,73.59
30094,148617.4796,1621.9967,91.63
30095,24963.5968,1041.3383,23.97
30097,361837.9394,3617.8428,100.01
30098,6442.4461,269.9555,23.86
30099,18620933.6514,430341.3669,43.27
30100,4506217.9402,108252.9153,41.63
